Unnamed: 0,SbjNum,Latitude,Longitude,Q21.Income.Food.O1,Q21.Income.SchoolFees.O2,Q21.Income.MedicalBills.O3,Q21.Income.Clothes.O4,Q21.Income.Energy.O5,Q21.Income.Other.O6,Q21.Income.Other.O6.Text,Q29.Income,Q33.CashCropSold,Q34.CashCropUsed,Q35.CashCropSavedForSeed,Q36.CashCropLost,Q38.CashCropEarnings,Q39.CashCropPx,Q40.CostOfProduction,Q41.AverageYear,Q42.ProductionHigherLower,Q56.ProportionCropsSold,Q57.ProportionCropsUsed,Q58.ProportionCropsSavedSeed,Q59.ProportionCropsLost,Q61.CropEarning,Q62.CropSalePx,Q63.ProductionCost,Q64.AverageYear,Q65.ProductionHigherLower,Q67.RearingLivestock,Q69.AmountEarnedCattle,Q70.NumberCattleSold,Q71.PxPerCattle,Q72.TotalEarningCattle,Q73.AmountEarnedGoats,Q74.NumberGoatsSold,Q75.PxPerGoat,Q76.TotalEarningGoats,Q77.AmountEarnedPigs,Q78.NumberPigsSold,Q79.PxPerPig,Q80.TotalEarningPigs,Q81.AmountEarnedChickens,Q82.NumberChickensSold,Q83.PxPerChicken,Q84.TotalEarningsChickens,Q85.RearOtherAnimal,Q86.OtherAnimalType,Q87.OtherAnimalPx,Q88.TotalEarningOtherAnimal,Q89.MainSourcesIncome.1st,Q89.MainSourcesIncome.2nd,Q89.MainSourcesIncome.3rd,Q89.MainSourcesIncome.4th,Q89.MainSourcesIncome.5th,Q89.MainSourcesIncome.TeaIncome,Q89.MainSourcesIncome.CoffeeIncome,Q89.MainSourcesIncome.BananaIncome,Q89.MainSourcesIncome.MaizeIncome,Q89.MainSourcesIncome.HydroponicsIncome,Q89.MainSourcesIncome.BeansIncome,Q89.MainSourcesIncome.LivestockIncome,Q89.MainSourcesIncome.BeekeepingIncome,Q89.MainSourcesIncome.TreeIncome,Q89.MainSourcesIncome.FishIncome,Q89.MainSourcesIncome.HandicraftIncome,Q89.MainSourcesIncome.KitchenGardenIncome,Q89.MainSourcesIncome.SalaryJobIncome,Q89.MainSourcesIncome.CasualLaborIncome,Q89.MainSourcesIncome.RemitIncome,Q89.MainSourcesIncome.GoatIncome,Q89.MainSourcesIncome.PigIncome,Q89.MainSourcesIncome.CattleIncome,Q89.MainSourcesIncome.ChickenIncome,Q89.MainSourcesIncome.Other,Q104.GoodAgPracticeAware.O1,Q104.GoodAgPracticeAware.O2,Q104.GoodAgPracticeAware.O3,Q104.GoodAgPracticeAware.O4,Q104.GoodAgPracticeAware.O5,Q104.GoodAgPracticeAware.O6,Q104.GoodAgPracticeAware.O7,Q104.GoodAgPracticeAware.O8,Q104.GoodAgPracticeAware.O9,Q104.GoodAgPracticeAware.O10,Q104.GoodAgPracticeAware.O11,Q104.GoodAgPracticeAware.O12,Q104.GoodAgPracticeAware.O13,Q104.GoodAgPracticeAware.O14.Text,Q105.GoodAgPracticeTrained.O1,Q105.GoodAgPracticeTrained.O2,Q105.GoodAgPracticeTrained.O3,Q105.GoodAgPracticeTrained.O4,Q105.GoodAgPracticeTrained.O5,Q105.GoodAgPracticeTrained.O6,Q105.GoodAgPracticeTrained.O7,Q105.GoodAgPracticeTrained.O8,Q105.GoodAgPracticeTrained.O9,Q105.GoodAgPracticeTrained.O10,Q105.GoodAgPracticeTrained.O11,Q105.GoodAgPracticeTrained.O12,Q105.GoodAgPracticeTrained.O13,Q105.GoodAgPracticeTrained.O14,Q105.GoodAgPracticeTrained.O15.Text,Q106.ActiviesPracticed.O1,Q106.ActiviesPracticed.O2,Q106.ActiviesPracticed.O3,Q106.ActiviesPracticed.O4,Q106.ActiviesPracticed.O5,Q106.ActiviesPracticed.O6,Q106.ActiviesPracticed.O7,Q106.ActiviesPracticed.O8,Q106.ActiviesPracticed.O9,Q106.ActiviesPracticed.O10,Q106.ActiviesPracticed.O11,Q106.ActiviesPracticed.O12,Q106.ActiviesPracticed.O13,Q106.ActiviesPracticed.O14.Text,Q108.ChangesInPractice,Q109.WhatChange,Q114.NewBusinessStarted,Q115.WhatNewBusiness,Q117.FromWhereLearned.O1,Q117.FromWhereLearned.O2,Q117.FromWhereLearned.O3,Q117.FromWhereLearned.O4,Q117.FromWhereLearned.O5,Q117.FromWhereLearned.O6,Q117.FromWhereLearned.O7.Text,Q118.CostStarting,Q119.DifferenceToIncome,Q120.HowContributeIncome,Q121.OverallIncomeChange,Q122.WhyIncomeChanged,Q21.Income.Other.O6.Text.Tags
250,23992898,-0.598803131,30.11395036,1,-2,-2,-2,-2,-2,,4,100,80,6,5,"400,200ugx",2300,"100,000ugx",1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,-2,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,1,2,4,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,9,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
251,23992899,-0.62870459,30.05360461,2,3,4,-2,-2,-2,,4,100,0,0,2,"920,000ugx",2300,"120,000ugx",1,3,4,5,1,2,"600,000ugx","1,500ugx per kg","200,000ugx",2,4,1,,,,,120000,1,120000,120000,,,,,,,,,-1,-1,-1,-1,2,3,9,14,16,,1,2,,,,,,5,,,,,4,,3,,,,,1,2,3,7,9,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
252,23992900,-0.627441678,30.05563815,2,3,4,5,-2,-2,,5,100,0,0,5,"2,016,000ugx",2400,"560,000ugx",1,2,2,2,3,5,"1,650,000ugx","1,000perkg","200,000ugx",1,1,1,I did not sell any,,,,140000,1,140000,140000,,,,,,,,,-1,-1,-1,-1,2,3,11,16,18,,2,1,,,,,,,,5,,,,,3,,4,,,1,2,3,4,6,7,9,11,-2,-2,-2,-2,-2,,1,2,3,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
253,23992901,-0.631150108,30.04706275,2,3,4,-2,-2,-2,,5,100,20,0,2,"625,000ugx",2500,"100,000ugx",2,4,2,1,1,5,"300,000ugx for beans","1,500 ugx per kg","50,000ugx",1,2,1,"1,4000,000ugx",2,"700,000ugx","1,400,000ugx",1200000,10,1200000,1200000,240000,8piglets,"30,000ugx",240000,,,,,1,Rabbits,"5 ,000ugx","100,000",2,3,6,16,18,,1,2,,,3,,,,,,,,,,5,,4,,,1,2,4,5,6,7,8,9,-2,-2,-2,-2,-2,,1,2,4,5,6,7,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,i  practice terracing inmy plantation.,2,,,,,,,,,,,,,,
254,23992902,-0.632512993,30.04294098,2,3,4,-2,-2,-2,,1,100,0,0,4,"375,000ugx",2500,"100,000ugx",2,5,5,4,1,1,I didnot sell,,,2,5,1,I didnot sell,I didnot sell any,I didnot sell any,,,,,,,,,,,,,,-1,-1,-1,-1,2,14,20,-2,-2,,1,,,,,,,,,,,,2,,,,,,if my children give me money. 3,1,4,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
255,23992903,-0.636144787,30.04283344,2,3,4,6,-2,-2,Hire labours in my farm,5,100,2,0,5,"640,800ugx",2400,"200,000ugx",1,2,4,5,3,5,"2,500,000ugx","1,000ugx","200,000ugx",1,1,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,9,11,14,,1,3,,,,,,3,,4,,,5,,,,,,,1,2,4,5,6,7,-2,-2,-2,-2,-2,-2,-2,,1,2,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,Am practing tetracing and mulching.,2,,,,,,,,,,,,,,
256,23992904,-0.515293814,30.25947811,2,3,4,5,-2,-2,,5,100,0,0,4,"230,0230,000ugx",2300,"1,000,000ugx",1,2,4,5,1,2,"360,000ugx beans","2,000ugx per kg","70,000ugx",1,2,1,,,,,200000,2,100000,200000,,,,,,,,,-1,-1,-1,-1,1,3,6,14,16,1,,2,,,3,,,,,,,,4,,5,,,,,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,2,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
257,23992905,-0.523869699,30.26101489,2,3,4,6,-2,-2,Buy agricultural seeds.,5,100,5,0,2,"312,000ugx",2400,"200,000,ugx",2,5,4,5,1,2,"1,500,000ugx","1,500ugx perKg","150,000ugx",1,2,1,,,,,200000,2,100000,200000,,,,,,,,,-1,-1,-1,-1,2,3,9,16,20,,2,1,,,,,,4,,,,,,,3,,,,local bear making 5,1,2,3,4,5,6,7,8,9,11,-2,-2,-2,,1,2,4,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
258,23992906,-0.524669376,30.25898834,2,3,4,-2,-2,-2,,2,100,0,0,5,"855,000ugx",1900,"60,000ugx",2,5,4,5,1,2,"200,000ugx","1,000ugx per kg","50,000ugx",2,4,1,,,,,250000,2,125000,250000,,,,,,,,,-1,-1,-1,-1,2,3,11,16,20,,1,2,,,,,,,,5,,,,,3,,,,Groundnuts   4,1,2,3,4,5,6,7,-2,-2,-2,-2,-2,-2,,1,2,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,Am practing terracing,2,,,,,,,,,,,,,,
259,23992908,0.714986925,30.4617334,1,2,3,-2,-2,-2,,5,100,0,0,5,"4,500,000ugx",450,"2,000,000ugx",1,1,3,4,3,5,"5,000,000ugx","10,000ugx","2,500,000ugx",1,1,1,"8,000,000ugx",8,"1,000,000ugx","8,000,000ugx",3000000,20,100000,3000000,,,,,,not for sell,0,,-1,-1,-1,-1,1,2,3,7,16,1,2,4,,,,3,,,,,,,,,5,,,,,1,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,1,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,1,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,2,,2,,,,,,,,,,,,,,
260,23992909,0.714986925,30.4617334,1,2,3,-2,-2,-2,,5,100,0,0,5,"15,000,000ugx",280,"6,000,000ugx",2,5,5,4,1,5,none,none,"600,000ugx",1,1,1,"5,000,000ugx",5,"1,800,000ugx","5,000,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,2,7,18,-2,1,3,,,,,4,,,,,,,,,,,2,,,1,4,5,7,13,-2,-2,-2,-2,-2,-2,-2,-2,Agro forestry,1,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
261,23992910,0.745533432,30.52340676,1,2,3,-2,-2,-2,,5,100,0,0,5,"18,000,000ugx",280,"2,000,000ugx",1,1,5,5,1,5,none,none,none,2,5,1,"10,000,000ugx",11,"10,000,000ugx","10,000,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,7,-2,-2,-2,1,,,,,,2,,,,,,,,,,,,,,1,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
262,23992911,0.741997285,30.52674164,1,2,-2,-2,-2,-2,,5,100,0,0,5,"13,000,000ugx",350,"12,000,000ugx",1,1,5,4,2,5,none,none,"100,000ugx",2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,-2,-2,-2,-2,1,,,,,,,,,,,,,,,,,,,,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,Agro forestry,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,Agro forestry,2,,2,,,,,,,,,,,,,,
263,23992912,0.734693702,30.51826625,1,2,3,-2,-2,-2,,5,100,0,0,5,"12,000,000ugx",500,"1,000,000ugx",1,1,2,4,2,5,"400,000ugx","10,000ugx","100,000ugx",1,1,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,20,-2,-2,-2,1,,,,,,,,,,,,,,,,,,,and a nursery school,1,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,5,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
264,23992913,0.741899637,30.50903068,1,2,3,-2,-2,-2,,5,100,0,0,5,"20,000,000ugx",280,"5,000,000ugx",1,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,-1,-2,-2,-2,1,,,,,,,,,,,,,,,,,,,,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
265,23992914,0.770753711,30.54856597,1,2,3,-2,-2,-2,,5,100,0,0,5,farmer not sure,280,"5,000,000ugx",1,1,4,2,1,5,"6,000,000ugx",450perkg,"1,000,000ugx",1,1,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,4,-2,-2,-2,1,,,2,,,,,,,,,,,,,,,,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,1,retail shop,1,-2,-2,-2,-2,-2,,"5,000,000ugx",1,2,4,because of loans,
266,23992915,0.772367452,30.54566142,1,2,3,-2,-2,-2,,5,100,0,0,5,"20,000,000ugx",280,"2,000,000ugx",1,1,5,4,2,5,none,none,"200,000ugx",2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,4,13,-2,-2,2,,,3,,,,,,,,,3,,,,,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none farmer is a teacher,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,nonr,2,,2,,,,,,,,,,,,,,
267,23992916,0.771796712,30.54570234,1,2,3,-2,-2,-2,,5,100,0,0,5,"8,000,000ugx",280,"1,000,000ugx",1,1,2,2,2,5,"180,000ugx",400 per kg,"500,000ugx",2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,4,6,-2,-2,1,,,2,,3,,,,,,,,,,,,,,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,and spraying,2,,2,,,,,,,,,,,,,,
268,23992917,0.771796712,30.54570234,1,2,3,-2,-2,-2,,5,100,0,0,5,farmer not sure,280,"1,000,000ugx",1,1,,,,,,,,,,1,"660,000ugx",1,"600,000ugx","660,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,18,-2,-2,-2,1,,,,,,,,,,,,,,,,,2,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
269,23992918,0.772100519,30.54630855,1,2,-2,-2,-2,-2,,5,100,0,0,5,"8,000,000ugx",280,"2,000,000ugx",2,5,4,2,1,5,"2,000,000ugx",600perkg,"1,000,000ugx",1,1,1,"5,000,000ugx",5,"1,000,000ugx","5,000,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,18,20,-2,-2,2,,,,,,,,,,,,,,,,,1,,Business 2,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching and spraying,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching and spraying,7,9,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching and spraying,2,,1,selling machandise,1,5,-2,-2,-2,-2,,"1,000,000ugx",1,8,5,Because of more customers,
270,23992919,-0.524845224,30.25952094,1,2,3,4,6,-2,I buy utensils,3,100,0,0,5,"260,000ugx",2600,"30,000ug x",1,2,2,2,3,2,"40,000ugx","2,000ugx","10,000ugx",2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,12,14,20,,1,2,,,,,,,,,3,,5,,,,,,Groundnuts  4,1,2,4,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
271,23992920,0.777850253,30.55431245,1,2,-2,-2,-2,-2,,4,100,0,0,5,farmer not sure,280,"2,000,000ugx",1,1,,,,,,,,,,1,,,,,120000,3,40000,120000,,,,,,,,,-1,-1,-1,-1,1,16,-2,-2,-2,1,,,,,,,,,,,,,,,2,,,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
272,23992921,0.770926589,30.54872426,2,-2,-2,-2,-2,-2,,5,100,0,0,5,"3360,000ugx",280,"2,000,000ugx",1,1,4,3,3,5,"4,200,000ugx","10,000ugx","1,000,000ugx",1,1,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,3,-2,-2,-2,2,,1,,,,,,,,,,,,,,,,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,2,,2,,,,,,,,,,,,,,
273,23992989,0.679035315,30.42448073,2,6,-2,-2,-2,-2,labour,5,100,0,0,5,"15,120,0000 ugx",420,"5,040,000ugx",1,2,4,4,1,5,"600,000 ugx",2200 per kg,not sure,1,3,1,"2000,000ugx",2cows,"1,000,000ugx","2,000,000ugx",,,,,,,,,,,,,1,hens,home consumption,0 ugx,1,3,13,-2,-2,second,,third,,,,,,,,,,first,,,,,,,,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"mulching, trenches, spraying, intercropping",13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,not trained in any,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"intercropping,mulching, ditches",2,,2,,,,,,,,,,,,,,
274,23992990,0.735156379,30.46630029,1,2,3,6,-2,-2,transport,5,100,0,0,5,"7200,000ugx",300,"1200,000ugx",1,2,1,3,1,1,"2,000,000 ugx",400 per kg,"500,000 ugx",1,2,1,,,,,,,,,5000000,50 pigs,"100,000ugx",5000000,,,,,-1,-1,-1,-1,1,2,4,17,20,first,fifth,,third,,,,,,,,,,,,,second,,,bananas,3,4,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"mulching, agro forestry, fire lines",4,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"mulching, agroforestry, paremental fencing",3,4,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"agro forestry, mulching",1,"agro forestry, mulching, intercropping",1,carteen,3,-2,-2,-2,-2,-2,,"500,000ugx",1,2,4,because the time had not got this business i used to spend only on money got from tea,
275,23992991,0.712290873,30.53546408,1,6,-2,-2,-2,-2,"paying labour, construct a house",5,100,0,0,5,"6120,000ugx",300,"600,000ugx",1,4,4,2,1,1,"1600,000ugx","100,000ugx","20,000ugx",1,2,1,"1500,000ugx",3 cows,"500,000ugx","1500,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,3,18,-2,-2,first,,second,,,,,,,,,,,,,,,third,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,2,,2,,,,,,,,,,,,,,
276,23992992,0.711445597,30.53048953,1,2,-2,-2,-2,-2,,5,100,0,0,5,"1,440,000",300,"480,000",1,2,,,,,,,,,,1,"1250,000ugx",4,"3,12,500 ugx","1250,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,18,-2,-2,-2,first,,,,,,,,,,,,,,,,,second,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,farrowing,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
277,23992993,0.67789954,30.42658684,2,-2,-2,-2,-2,-2,,5,100,0,0,5,"1,000,000 ugx",250,"500,000 ugx",2,4,1,3,1,5,"2,000,000ugx","20,000ugx","700,000ugx",2,4,1,"900,000ugx",1 cow,"900,000ugx","900,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,13,-2,-2,-2,second,,,,,,,,,,,,first,,,,,,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,applying fertilizer,2,,,,,,,,,,,,,,
278,23992994,0.679035315,30.42448073,2,-2,-2,-2,-2,-2,,5,100,0,0,5,"6720,000ugx",280,0,1,4,4,5,1,5,"100,000 ugx",1800per kg,0,2,4,1,home consumption,0,0,0,150000,2,750000,150000,,,,,,,,,-1,-1,-1,-1,1,20,-2,-2,-2,first,,,,,,,,,,,,,,,,,,,labour work,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,not trained in any,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,weeding,2,,2,,,,,,,,,,,,,,
279,23992995,0.686222043,30.42724981,6,-2,-2,-2,-2,-2,"paying loan, constructing a house",5,100,0,0,5,"4,200,000ugx",280,"600,000ugx",2,4,2,2,1,5,"1,000,000","7,000ugx","500,000ugx",2,4,1,"3,000,000ugx",6cows,"500,000ugx","3,000,000ugx",,,,,2200000,27,"150,000ugx",2200000,,,,,-1,-1,-1,-1,1,17,18,20,-2,first,,,,,,,,,,,,,,,,third,second,,"cattle,fourth",13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"mulching, applying cow dung",13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,2,,2,,,,,,,,,,,,,,
280,23992996,0.682955775,30.42763214,2,-2,-2,-2,-2,-2,,5,100,0,0,5,"3,002,400ugx",420,"2,160,000ugx",2,4,5,4,1,5,0,0,0,2,4,1,0ugx,0,0,0,80000,1,80000,80000,,,,,,,,,-1,-1,-1,-1,1,-1,-2,-2,-2,first,,,,,,,,,,,,,,,,,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,soil fertility,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"trenches to put water, mulching",13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,applying fertilizers,1,planting more tea,2,,,,,,,,,,,,,,
281,23992997,0.715415472,30.46194778,6,-2,-2,-2,-2,-2,paying workers,5,100,0,0,5,"12,289,200 ugx",420,not sure,2,4,5,4,1,5,home consumption,home consumption,0,2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,-1,-2,-2,-2,first,,,,,,,,,,,,,,,,,,,,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,cleaning tea estate,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,tea growing,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"spraying, hand weeding",2,,2,,,,,,,,,,,,,,
282,23992998,0.715841389,30.46168809,2,6,-2,-2,-2,-2,taking care of parents,5,100,0,0,5,"900,000 ugx",300,"500,000 ugx",2,4,5,4,1,5,,,,2,4,1,,,,,240000,2,120000,240000,,,,,,,,,-1,-1,-1,-1,1,13,-2,-2,-2,first,,,,,,,,,,,,second,,,,,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"applying cow dung, mulching",13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"applying cow dung, mulching",2,,2,,,,,,,,,,,,,,
283,23992999,0.715385342,30.47179256,1,2,6,-2,-2,-2, needs at home,5,100,0,0,5,"1,080,000ugx",300,"500,000ugx",1,5,5,4,2,5,0 ugx,,,2,3,1,,,,,2014,,,0,,,,,,,,,-1,-1,-1,-1,1,13,-2,-2,-2,second,,,,,,,,,,,,first,,,,,,,,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,prunning,2,,,,,,,,,,,,,,
284,23993001,0.704031551,30.46697125,1,2,6,-2,-2,-2,things at home,5,100,0,0,5,"3600,000ugx",300,"1,620,000 ugx",2,2,1,3,1,5,"300,000ugx","7,000ugx","1200,000ugx",2,4,1,"5,400,000ugx",2cows,"2700,000ugx","5400,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,3,18,20,-2,third,,second,,,,,,,,,,,,,,,first,,fruits ,5,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"good pasture management, ",5,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,good pasture management,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"plucking, fertilizer application",2,,1,planted pasture,2,6,-2,-2,-2,-2,radio programme,"400,000ugx",1,7,4,able to support my family,
